省,市,年份,家谱数量
湖南,邵阳市,2005,3
湖南,邵阳市,2006,4
湖南,邵阳市,2007,3
湖南,邵阳市,2008,4
湖南,邵阳市,2009,5
湖南,邵阳市,2010,5
湖南,邵阳市,2011,3
湖南,邵阳市,2012,3
湖南,邵阳市,2013,10
湖南,邵阳市,2014,9
湖南,邵阳市,2015,5
湖南,邵阳市,2016,10
湖南,邵阳市,2017,1
湖南,邵阳市,2018,2
湖南,邵阳市,2019,7
湖南,邵阳市,2020,7
湖南,邵阳市,2021,1
湖南,邵阳市,2023,1
湖南,郴州市,1732,1
湖南,郴州市,1736,1
湖南,郴州市,1749,1
湖南,郴州市,1761,1
湖南,郴州市,1763,1
湖南,郴州市,1766,1
湖南,郴州市,1767,1
湖南,郴州市,1774,1
湖南,郴州市,1781,1
湖南,郴州市,1782,1
湖南,郴州市,1787,1
湖南,郴州市,1793,1
湖南,郴州市,1797,1
湖南,郴州市,1799,1
湖南,郴州市,1800,1
湖南,郴州市,1803,2
湖南,郴州市,1805,1
湖南,郴州市,1807,1
湖南,郴州市,1811,1
湖南,郴州市,1827,1
湖南,郴州市,1832,1
湖南,郴州市,1834,2
湖南,郴州市,1838,1
湖南,郴州市,1840,3
湖南,郴州市,1841,1
湖南,郴州市,1846,1
湖南,郴州市,1847,1
湖南,郴州市,1848,1
湖南,郴州市,1849,1
湖南,郴州市,1850,1
湖南,郴州市,1851,2
湖南,郴州市,1853,2
湖南,郴州市,1854,1
湖南,郴州市,1861,2
湖南,郴州市,1862,1
湖南,郴州市,1864,1
湖南,郴州市,1865,1
湖南,郴州市,1869,1
湖南,郴州市,1870,3
湖南,郴州市,1873,1
湖南,郴州市,1874,1
湖南,郴州市,1876,1
湖南,郴州市,1877,3
湖南,郴州市,1878,1
湖南,郴州市,1881,1
湖南,郴州市,1883,1
湖南,郴州市,1884,2
湖南,郴州市,1888,1
湖南,郴州市,1891,2
湖南,郴州市,1892,2
湖南,郴州市,1893,1
湖南,郴州市,1894,1
湖南,郴州市,1895,2
湖南,郴州市,1896,5
湖南,郴州市,1897,2
湖南,郴州市,1898,1
湖南,郴州市,1899,2
湖南,郴州市,1901,2
湖南,郴州市,1902,1
湖南,郴州市,1903,2
湖南,郴州市,1904,1
湖南,郴州市,1905,3
湖南,郴州市,1906,2
湖南,郴州市,1907,4
湖南,郴州市,1910,2
湖南,郴州市,1911,5
湖南,郴州市,1913,2
湖南,郴州市,1914,3
湖南,郴州市,1915,1
湖南,郴州市,1916,3
湖南,郴州市,1917,4
湖南,郴州市,1919,1
湖南,郴州市,1920,1
湖南,郴州市,1921,3
湖南,郴州市,1922,2
湖南,郴州市,1923,2
湖南,郴州市,1925,3
湖南,郴州市,1926,3
湖南,郴州市,1927,2
湖南,郴州市,1929,4
湖南,郴州市,1931,2
湖南,郴州市,1932,2
湖南,郴州市,1933,2
湖南,郴州市,1934,3
湖南,郴州市,1935,1
湖南,郴州市,1936,5
湖南,郴州市,1937,8
湖南,郴州市,1938,2
湖南,郴州市,1940,4
湖南,郴州市,1941,1
湖南,郴州市,1942,2
湖南,郴州市,1943,3
湖南,郴州市,1944,1
湖南,郴州市,1946,1
湖南,郴州市,1947,1
湖南,郴州市,1948,91
湖南,郴州市,1949,10
湖南,郴州市,1986,1
湖南,郴州市,1989,1
湖南,郴州市,1990,1
湖南,郴州市,1991,4
湖南,郴州市,1992,5
湖南,郴州市,1993,15
湖南,郴州市,1994,14
湖南,郴州市,1995,19
湖南,郴州市,1996,10
湖南,郴州市,1997,4
湖南,郴州市,1998,4
湖南,郴州市,1999,7
湖南,郴州市,2000,3
湖南,郴州市,2001,8
湖南,郴州市,2002,7
湖南,郴州市,2003,5
湖南,郴州市,2004,7
湖南,郴州市,2005,5
湖南,郴州市,2006,3
湖南,郴州市,2007,3
湖南,郴州市,2008,6
湖南,郴州市,2009,1
湖南,郴州市,2011,1
湖南,郴州市,2012,1
湖南,郴州市,2014,3
湖南,郴州市,2015,3
湖南,郴州市,2016,6
湖南,郴州市,2017,7
湖南,郴州市,2018,5
湖南,郴州市,2019,6
湖南,郴州市,2020,4
湖南,郴州市,2021,2
湖南,郴州市,2023,2
湖南,长沙市,1673,1
湖南,长沙市,1701,1
湖南,长沙市,1708,1
湖南,长沙市,1714,1
湖南,长沙市,1723,1
湖南,长沙市,1733,2
湖南,长沙市,1734,1
湖南,长沙市,1740,1
湖南,长沙市,1741,1
湖南,长沙市,1744,1
湖南,长沙市,1749,3
湖南,长沙市,1753,1
湖南,长沙市,1756,1
湖南,长沙市,1757,1
湖南,长沙市,1759,1
湖南,长沙市,1762,1
湖南,长沙市,1763,1
湖南,长沙市,1764,1
湖南,长沙市,1766,1
湖南,长沙市,1768,1
湖南,长沙市,1769,1
湖南,长沙市,1770,2
湖南,长沙市,1778,1
湖南,长沙市,1780,1
湖南,长沙市,1785,1
湖南,长沙市,1786,1
湖南,长沙市,1787,1
湖南,长沙市,1790,2
湖南,长沙市,1792,1
湖南,长沙市,1793,1
湖南,长沙市,1794,1
湖南,长沙市,1798,2
湖南,长沙市,1799,4
湖南,长沙市,1800,2
湖南,长沙市,1802,2
湖南,长沙市,1803,1
湖南,长沙市,1806,1
湖南,长沙市,1807,6
湖南,长沙市,1808,1
湖南,长沙市,1809,1
湖南,长沙市,1810,1
湖南,长沙市,1811,1
湖南,长沙市,1812,1
湖南,长沙市,1813,2
湖南,长沙市,1814,3
湖南,长沙市,1815,1
湖南,长沙市,1816,2
湖南,长沙市,1817,2
湖南,长沙市,1818,4
湖南,长沙市,1819,1
湖南,长沙市,1820,2
湖南,长沙市,1821,2
湖南,长沙市,1823,3
湖南,长沙市,1824,1
湖南,长沙市,1825,1
湖南,长沙市,1826,4
湖南,长沙市,1827,2
湖南,长沙市,1828,2
湖南,长沙市,1829,1
湖南,长沙市,1830,2
湖南,长沙市,1831,1
湖南,长沙市,1832,4
湖南,长沙市,1833,8
湖南,长沙市,1834,2
湖南,长沙市,1837,1
湖南,长沙市,1838,4
湖南,长沙市,1839,2
湖南,长沙市,1840,3
湖南,长沙市,1841,2
湖南,长沙市,1842,6
湖南,长沙市,1843,4
湖南,长沙市,1844,6
湖南,长沙市,1845,4
湖南,长沙市,1846,2
湖南,长沙市,1847,3
湖南,长沙市,1848,4
湖南,长沙市,1849,1
湖南,长沙市,1850,3
湖南,长沙市,1851,5
湖南,长沙市,1852,1
湖南,长沙市,1854,3
湖南,长沙市,1855,4
湖南,长沙市,1856,2
湖南,长沙市,1857,3
湖南,长沙市,1858,5
湖南,长沙市,1859,7
湖南,长沙市,1860,8
湖南,长沙市,1861,8
湖南,长沙市,1862,4
湖南,长沙市,1863,5
湖南,长沙市,1864,8
湖南,长沙市,1865,3
湖南,长沙市,1866,11
湖南,长沙市,1867,6
湖南,长沙市,1868,5
湖南,长沙市,1869,2
湖南,长沙市,1870,3
湖南,长沙市,1871,12
湖南,长沙市,1872,6
湖南,长沙市,1873,7
湖南,长沙市,1874,8
湖南,长沙市,1875,6
湖南,长沙市,1876,3
湖南,长沙市,1877,6
湖南,长沙市,1878,6
湖南,长沙市,1879,4
湖南,长沙市,1880,7
湖南,长沙市,1881,8
湖南,长沙市,1882,5
湖南,长沙市,1883,5
湖南,长沙市,1884,5
湖南,长沙市,1885,7
湖南,长沙市,1886,3
湖南,长沙市,1887,6
湖南,长沙市,1888,8
湖南,长沙市,1889,7
湖南,长沙市,1890,4
湖南,长沙市,1891,6
湖南,长沙市,1892,11
湖南,长沙市,1893,7
湖南,长沙市,1894,10
湖南,长沙市,1895,9
湖南,长沙市,1896,3
湖南,长沙市,1897,9
湖南,长沙市,1898,12
湖南,长沙市,1899,3
湖南,长沙市,1900,9
湖南,长沙市,1901,9
湖南,长沙市,1902,7
湖南,长沙市,1903,11
湖南,长沙市,1904,11
湖南,长沙市,1905,10
湖南,长沙市,1906,4
湖南,长沙市,1907,11
湖南,长沙市,1908,15
湖南,长沙市,1909,15
湖南,长沙市,1910,12
湖南,长沙市,1911,8
湖南,长沙市,1912,6
湖南,长沙市,1913,8
湖南,长沙市,1914,18
湖南,长沙市,1915,10
湖南,长沙市,1916,12
湖南,长沙市,1917,13
湖南,长沙市,1918,5
湖南,长沙市,1919,6
湖南,长沙市,1920,6
湖南,长沙市,1921,12
湖南,长沙市,1922,11
湖南,长沙市,1923,12
湖南,长沙市,1924,19
湖南,长沙市,1925,17
湖南,长沙市,1926,6
湖南,长沙市,1927,4
湖南,长沙市,1928,16
湖南,长沙市,1929,15
湖南,长沙市,1930,9
湖南,长沙市,1931,9
湖南,长沙市,1932,5
湖南,长沙市,1933,4
湖南,长沙市,1934,4
湖南,长沙市,1935,9
湖南,长沙市,1936,22
湖南,长沙市,1937,13
湖南,长沙市,1938,17
湖南,长沙市,1939,16
湖南,长沙市,1940,9
湖南,长沙市,1941,13
湖南,长沙市,1942,13
湖南,长沙市,1943,13
湖南,长沙市,1944,3
湖南,长沙市,1945,4
湖南,长沙市,1946,7
湖南,长沙市,1947,17
湖南,长沙市,1948,72
湖南,长沙市,1949,24
湖南,长沙市,1984,1
湖南,长沙市,1986,1
湖南,长沙市,1989,2
湖南,长沙市,1990,1
湖南,长沙市,1992,3
湖南,长沙市,1993,4
湖南,长沙市,1994,19
湖南,长沙市,1995,17
湖南,长沙市,1996,13
湖南,长沙市,1997,28
湖南,长沙市,1998,5
湖南,长沙市,1999,4
湖南,长沙市,2000,4
湖南,长沙市,2001,3
湖南,长沙市,2002,1
湖南,长沙市,2003,4
湖南,长沙市,2004,10
湖南,长沙市,2005,6
湖南,长沙市,2006,9
湖南,长沙市,2007,2
湖南,长沙市,2008,7
湖南,长沙市,2009,3
湖南,长沙市,2010,5
湖南,长沙市,2011,6
湖南,长沙市,2012,5
湖南,长沙市,2013,6
湖南,长沙市,2014,3
湖南,长沙市,2015,5
湖南,长沙市,2016,8
湖南,长沙市,2017,6
湖南,长沙市,2018,3
湖南,长沙市,2019,11
湖南,长沙市,2020,10
湖南,长沙市,2021,5
湖南,长沙市,2022,2
湖南,长沙市,2023,1
甘肃,临夏回族自治州,2018,2
甘肃,兰州市,1851,1
甘肃,兰州市,1899,1
甘肃,兰州市,1993,1
甘肃,兰州市,2004,1
甘肃,兰州市,2006,3
甘肃,兰州市,2008,4
甘肃,兰州市,2011,1
甘肃,兰州市,2012,2
甘肃,兰州市,2013,1
甘肃,兰州市,2015,1
甘肃,兰州市,2016,2
甘肃,兰州市,2017,5
甘肃,兰州市,2018,1
甘肃,兰州市,2019,5
甘肃,兰州市,2020,2
甘肃,兰州市,2021,2
甘肃,兰州市,2022,2
甘肃,天水市,1681,1
甘肃,天水市,1997,1
甘肃,天水市,2003,1
甘肃,天水市,2004,1
甘肃,天水市,2006,1
甘肃,天水市,2009,1
甘肃,天水市,2013,1
甘肃,天水市,2016,1
甘肃,天水市,2017,2
甘肃,天水市,2018,1
甘肃,天水市,2020,1
甘肃,天水市,2022,1
甘肃,定西市,1737,1
甘肃,定西市,1881,1
甘肃,定西市,1980,1
甘肃,定西市,1990,1
甘肃,定西市,1995,1
甘肃,定西市,2002,1
甘肃,定西市,2006,1
甘肃,定西市,2007,1
甘肃,定西市,2008,1
甘肃,定西市,2010,1
甘肃,定西市,2011,1
甘肃,定西市,2012,2
甘肃,定西市,2013,3
甘肃,定西市,2016,1
甘肃,定西市,2017,1
甘肃,定西市,2019,2
甘肃,定西市,2020,1
甘肃,定西市,2021,2
甘肃,平凉市,1868,1
甘肃,平凉市,1874,1
甘肃,平凉市,1879,1
甘肃,平凉市,1925,1
甘肃,平凉市,1926,1
甘肃,平凉市,1928,1
甘肃,平凉市,1932,1
甘肃,平凉市,1936,2
甘肃,平凉市,2003,1
甘肃,平凉市,2004,1
甘肃,平凉市,2005,1
甘肃,平凉市,2010,1
甘肃,平凉市,2015,2
甘肃,平凉市,2021,1
甘肃,庆阳市,1992,1
甘肃,庆阳市,1997,1
甘肃,庆阳市,2001,1
甘肃,庆阳市,2003,1
甘肃,庆阳市,2004,2
甘肃,庆阳市,2005,1
甘肃,庆阳市,2006,1
甘肃,庆阳市,2010,1
甘肃,庆阳市,2011,1
甘肃,庆阳市,2013,1
甘肃,庆阳市,2016,1
甘肃,庆阳市,2017,2
甘肃,庆阳市,2019,2
甘肃,庆阳市,2020,1
甘肃,张掖市,2008,1
甘肃,张掖市,2011,2
甘肃,张掖市,2012,1
甘肃,张掖市,2014,1
甘肃,张掖市,2016,2
甘肃,张掖市,2020,2
甘肃,武威市,1999,1
甘肃,武威市,2004,1
甘肃,武威市,2007,2
甘肃,武威市,2008,1
甘肃,武威市,2012,1
甘肃,武威市,2015,3
甘肃,武威市,2017,2
甘肃,武威市,2021,1
甘肃,甘南藏族自治州,2001,1
甘肃,白银市,1853,1
甘肃,白银市,1854,1
甘肃,白银市,1943,1
甘肃,白银市,1992,1
甘肃,白银市,1994,1
甘肃,白银市,1995,1
甘肃,白银市,1996,1
甘肃,白银市,2002,1
甘肃,白银市,2006,3
甘肃,白银市,2007,1
甘肃,白银市,2008,1
甘肃,白银市,2009,1
甘肃,白银市,2010,1
甘肃,白银市,2011,1
甘肃,白银市,2012,2
甘肃,白银市,2014,2
甘肃,白银市,2017,2
甘肃,白银市,2018,1
甘肃,白银市,2019,1
甘肃,白银市,2021,2
甘肃,白银市,2022,1
甘肃,酒泉市,2018,1
甘肃,金昌市,1996,1
甘肃,金昌市,1999,1
甘肃,金昌市,2008,1
甘肃,金昌市,2014,1
甘肃,陇南市,1867,1
甘肃,陇南市,1928,1
甘肃,陇南市,2010,1
甘肃,陇南市,2011,1
甘肃,陇南市,2016,1
甘肃,陇南市,2018,1
甘肃,陇南市,2021,1
福建,三明市,1594,1
福建,三明市,1712,1
福建,三明市,1758,1
福建,三明市,1760,1
福建,三明市,1764,1
福建,三明市,1779,1
福建,三明市,1781,1
福建,三明市,1794,1
福建,三明市,1814,1
福建,三明市,1815,1
福建,三明市,1821,2
福建,三明市,1831,1
福建,三明市,1844,1
福建,三明市,1851,1
福建,三明市,1854,1
福建,三明市,1865,1
福建,三明市,1866,1
福建,三明市,1867,3
福建,三明市,1868,1
福建,三明市,1872,4
福建,三明市,1873,1
福建,三明市,1876,2
福建,三明市,1878,1
福建,三明市,1883,1
福建,三明市,1887,3
福建,三明市,1890,1
福建,三明市,1891,1
福建,三明市,1894,1
福建,三明市,1896,1
福建,三明市,1897,1
福建,三明市,1898,1
福建,三明市,1900,1
福建,三明市,1906,1
福建,三明市,1907,1
福建,三明市,1908,3
福建,三明市,1909,3
福建,三明市,1913,3
福建,三明市,1914,1
福建,三明市,1915,1
福建,三明市,1917,1
福建,三明市,1918,1
福建,三明市,1930,1
福建,三明市,1931,1
福建,三明市,1933,1
福建,三明市,1936,1
福建,三明市,1939,1
福建,三明市,1941,1
福建,三明市,1945,1
福建,三明市,1946,2
福建,三明市,1947,2
福建,三明市,1948,1
福建,三明市,1955,1
福建,三明市,1964,1
福建,三明市,1966,1
福建,三明市,1969,1
福建,三明市,1984,1
福建,三明市,1985,2
福建,三明市,1986,2
福建,三明市,1987,2
福建,三明市,1988,1
福建,三明市,1989,3
福建,三明市,1990,14
福建,三明市,1991,16
福建,三明市,1992,14
福建,三明市,1993,23
福建,三明市,1994,15
福建,三明市,1995,19
福建,三明市,1996,10
福建,三明市,1997,9
福建,三明市,1998,8
福建,三明市,1999,1
福建,三明市,2000,1
福建,三明市,2001,5
福建,三明市,2002,5
福建,三明市,2003,3
福建,三明市,2004,5
福建,三明市,2005,6
福建,三明市,2006,4
福建,三明市,2007,7
福建,三明市,2008,4
福建,三明市,2009,7
福建,三明市,2010,6
福建,三明市,2011,11
福建,三明市,2012,5
福建,三明市,2013,5
福建,三明市,2014,12
福建,三明市,2015,8
福建,三明市,2016,4
福建,三明市,2017,7
福建,三明市,2018,10
福建,三明市,2019,7
福建,三明市,2020,1
福建,南平市,1523,1
福建,南平市,1620,1
福建,南平市,1772,1
福建,南平市,1798,1
福建,南平市,1802,2
福建,南平市,1805,1
福建,南平市,1812,1
福建,南平市,1822,1
福建,南平市,1823,1
福建,南平市,1825,1
福建,南平市,1827,2
福建,南平市,1852,1
福建,南平市,1868,3
福建,南平市,1870,1
福建,南平市,1871,2
福建,南平市,1872,3
福建,南平市,1873,1
福建,南平市,1874,1
福建,南平市,1875,1
福建,南平市,1877,1
福建,南平市,1878,2
福建,南平市,1880,1
福建,南平市,1881,1
福建,南平市,1883,1
福建,南平市,1887,1
福建,南平市,1888,1
福建,南平市,1889,2
福建,南平市,1891,1
福建,南平市,1892,2
福建,南平市,1895,1
福建,南平市,1897,3
福建,南平市,1898,4
福建,南平市,1899,2
福建,南平市,1900,3
福建,南平市,1902,1
福建,南平市,1903,1
福建,南平市,1904,1
福建,南平市,1905,3
福建,南平市,1906,1
福建,南平市,1907,3
福建,南平市,1909,1
福建,南平市,1910,2
福建,南平市,1911,1
福建,南平市,1913,1
福建,南平市,1916,2
福建,南平市,1917,1
福建,南平市,1918,2
福建,南平市,1919,5
福建,南平市,1920,2
福建,南平市,1921,2
福建,南平市,1923,3
福建,南平市,1924,1
福建,南平市,1926,1
福建,南平市,1927,1
福建,南平市,1929,1
福建,南平市,1930,2
福建,南平市,1932,1
福建,南平市,1933,2
福建,南平市,1935,1
福建,南平市,1936,2
福建,南平市,1937,1
福建,南平市,1942,1
福建,南平市,1945,3
福建,南平市,1946,3
福建,南平市,1947,2
福建,南平市,1948,1
福建,南平市,1962,1
福建,南平市,1964,1
福建,南平市,1971,1
福建,南平市,1982,2
福建,南平市,1984,3
福建,南平市,1985,1
福建,南平市,1986,3
福建,南平市,1988,2
福建,南平市,1989,1
福建,南平市,1990,1
福建,南平市,1991,1
福建,南平市,1992,1
福建,南平市,1993,3
福建,南平市,1994,4
福建,南平市,1995,2
福建,南平市,1996,5
福建,南平市,1997,4
福建,南平市,1998,2
福建,南平市,1999,4
福建,南平市,2000,5
福建,南平市,2001,4
福建,南平市,2002,2
福建,南平市,2003,3
福建,南平市,2004,3
福建,南平市,2007,2
福建,南平市,2009,2
福建,南平市,2012,3
福建,南平市,2013,3
福建,南平市,2014,3
福建,南平市,2015,3
福建,南平市,2016,2
福建,南平市,2017,1
福建,南平市,2018,2
福建,南平市,2019,5
福建,南平市,2020,2
福建,南平市,2021,1
福建,南平市,2022,1
福建,南平市,2023,1
福建,厦门市,1961,1
福建,厦门市,1963,1
福建,厦门市,1967,1
福建,厦门市,1976,1
福建,厦门市,1977,2
福建,厦门市,1978,3
福建,厦门市,1979,2
福建,厦门市,1981,7
福建,厦门市,1982,1
福建,厦门市,1984,1
福建,厦门市,1986,1
福建,厦门市,1988,1
福建,厦门市,1989,2
福建,厦门市,1990,3
福建,厦门市,1991,1
福建,厦门市,1992,1
福建,厦门市,1993,2
福建,厦门市,1994,2
福建,厦门市,1995,5
福建,厦门市,1996,2
福建,厦门市,1998,1
福建,厦门市,1999,1
福建,厦门市,2000,2
福建,厦门市,2001,3
福建,厦门市,2002,3
福建,厦门市,2003,2
福建,厦门市,2004,8
福建,厦门市,2005,3
福建,厦门市,2006,2
福建,厦门市,2007,4
福建,厦门市,2008,4
福建,厦门市,2009,3
福建,厦门市,2010,4
福建,厦门市,2011,2
福建,厦门市,2012,3
福建,厦门市,2013,3
福建,厦门市,2014,4
福建,厦门市,2015,1
福建,厦门市,2016,3
福建,厦门市,2019,2
福建,宁德市,1593,1
福建,宁德市,1707,1
福建,宁德市,1782,1
福建,宁德市,1783,1
福建,宁德市,1802,1
福建,宁德市,1811,1
福建,宁德市,1846,1
福建,宁德市,1849,1
福建,宁德市,1860,1
福建,宁德市,1865,2
福建,宁德市,1866,1
福建,宁德市,1867,1
福建,宁德市,1876,1
福建,宁德市,1880,1
福建,宁德市,1885,1
福建,宁德市,1888,1
福建,宁德市,1889,2
福建,宁德市,1893,2
福建,宁德市,1896,1
福建,宁德市,1897,1
福建,宁德市,1898,1
福建,宁德市,1901,1
福建,宁德市,1905,1
福建,宁德市,1906,1
福建,宁德市,1914,2
福建,宁德市,1915,1
福建,宁德市,1916,2
福建,宁德市,1917,2
福建,宁德市,1922,2
福建,宁德市,1925,1
福建,宁德市,1928,1
福建,宁德市,1930,1
福建,宁德市,1932,2
福建,宁德市,1933,1
福建,宁德市,1939,2
福建,宁德市,1941,5
福建,宁德市,1943,1
福建,宁德市,1944,2
福建,宁德市,1945,2
福建,宁德市,1946,2
福建,宁德市,1947,2
福建,宁德市,1949,1
福建,宁德市,1950,2
福建,宁德市,1951,1
福建,宁德市,1954,2
福建,宁德市,1955,1
福建,宁德市,1956,2
福建,宁德市,1957,4
福建,宁德市,1959,1
福建,宁德市,1962,1
福建,宁德市,1963,3
福建,宁德市,1965,1
福建,宁德市,1974,1
福建,宁德市,1975,1
福建,宁德市,1976,5
福建,宁德市,1977,3
福建,宁德市,1978,7
福建,宁德市,1979,6
福建,宁德市,1980,3
福建,宁德市,1981,2
福建,宁德市,1982,5
福建,宁德市,1983,1
福建,宁德市,1984,1
福建,宁德市,1986,1
福建,宁德市,1987,3
福建,宁德市,1990,1
福建,宁德市,1991,2
福建,宁德市,1992,1
福建,宁德市,1993,3
福建,宁德市,1994,1
福建,宁德市,1995,3
福建,宁德市,1996,1
福建,宁德市,1998,2
福建,宁德市,1999,1
福建,宁德市,2002,4
福建,宁德市,2003,2
福建,宁德市,2004,3
福建,宁德市,2005,1
福建,宁德市,2006,1
福建,宁德市,2007,3
福建,宁德市,2008,1
福建,宁德市,2009,2
福建,宁德市,2010,4
福建,宁德市,2011,6
福建,宁德市,2012,5
福建,宁德市,2013,3
福建,宁德市,2014,2
福建,宁德市,2015,1
福建,宁德市,2016,2
福建,宁德市,2017,1
福建,宁德市,2018,3
福建,宁德市,2019,1
福建,宁德市,2020,1
福建,宁德市,2021,1
福建,泉州市,1627,1
福建,泉州市,1673,1
福建,泉州市,1710,1
福建,泉州市,1726,1
福建,泉州市,1730,1
福建,泉州市,1735,1
福建,泉州市,1748,1
福建,泉州市,1750,1
福建,泉州市,1753,1
福建,泉州市,1756,1
福建,泉州市,1768,1
福建,泉州市,1817,1
福建,泉州市,1821,1
福建,泉州市,1829,1
福建,泉州市,1840,1
福建,泉州市,1847,2
福建,泉州市,1851,2
福建,泉州市,1854,2
福建,泉州市,1856,1
福建,泉州市,1867,1
福建,泉州市,1871,1
福建,泉州市,1874,1
福建,泉州市,1876,2
福建,泉州市,1877,1
福建,泉州市,1883,1
福建,泉州市,1884,1
福建,泉州市,1886,1
福建,泉州市,1887,1
福建,泉州市,1888,1
福建,泉州市,1890,2
福建,泉州市,1892,1
福建,泉州市,1893,1
福建,泉州市,1894,1
福建,泉州市,1897,1
福建,泉州市,1900,3
福建,泉州市,1903,2
福建,泉州市,1905,1
福建,泉州市,1906,1
福建,泉州市,1908,1
福建,泉州市,1910,1
福建,泉州市,1911,1
福建,泉州市,1915,1
福建,泉州市,1916,1
福建,泉州市,1918,1
福建,泉州市,1919,1
福建,泉州市,1920,1
福建,泉州市,1921,1
福建,泉州市,1923,1
福建,泉州市,1924,1
福建,泉州市,1925,1
福建,泉州市,1926,2
福建,泉州市,1928,2
福建,泉州市,1929,4
福建,泉州市,1930,1
福建,泉州市,1931,3
福建,泉州市,1933,3
福建,泉州市,1934,1
福建,泉州市,1936,5
福建,泉州市,1937,2
福建,泉州市,1938,3
福建,泉州市,1939,3
福建,泉州市,1940,1
